date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:00:36	18733/18733	---M--	200	added ('OK')	image/jpeg	etag:c3d0e429d2eaa4ac19f3278422b82127c77eda6f	https://s01.video.glbimg.com/x240/13031512.jpg	C:/Meus%20Sites/tnt%20neymar%20proposta%20do%20city/s01.video.glbimg.com/x240/13031512_x240.jpg_;%20filename_=UTF-8''13031512_x240.jpg	(from https://ge.globo.com/futebol/futebol-internacional/noticia/2024/10/21/fifa-santos-medina-veja-reacoes-a-volta-de-neymar-aos-gramados.ghtml)
16:00:42	172973/172973	---M--	200	added ('OK')	image/jpeg	etag:%2251b6fc5304943c31da9d76616480725302d6325a%22	https://s2-ge.glbimg.com/P6nKAF0x7W8AHpwDEOyMm3C34jQ=/0x0:3500x2333/984x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_bc8228b6673f488aa253bbcb03c80ec5/internal_photos/bs/2024/9/M/KXN9XxSs66Lu46ip9SSA/000-36kk3ap.jpg	C:/Meus%20Sites/tnt%20neymar%20proposta%20do%20city/s2-ge.glbimg.com/P6nKAF0x7W8AHpwDEOyMm3C34jQ=/0x0_3500x2333/984x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_bc8228b6673f488aa253bbcb03c80ec5/internal_photos/bs/2024/000-36kk3ap.3e.delaye	(from https://ge.globo.com/futebol/futebol-internacional/noticia/2024/10/21/fifa-santos-medina-veja-reacoes-a-volta-de-neymar-aos-gramados.ghtml)
16:00:42	201705/201705	---M--	200	added ('OK')	image/jpeg	etag:%225f750bcf25cad0daaff55521dd199ff82773ce58%22	https://s2-ge.glbimg.com/78nXJOg67NnhJouESb_qT1hjaeE=/0x0:492x788/984x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_bc8228b6673f488aa253bbcb03c80ec5/internal_photos/bs/2024/L/h/GAgG7gTuq2PDjA4rmhIQ/captura-de-tela-2024-10-21-153015.png	C:/Meus%20Sites/tnt%20neymar%20proposta%20do%20city/s2-ge.glbimg.com/78nXJOg67NnhJouESb_qT1hjaeE=/0x0_492x788/984x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_bc8228b6673f488aa253bbcb03c80ec5/internal_photos/bs/2024/captura-de-tela-2024-10	(from https://ge.globo.com/futebol/futebol-internacional/noticia/2024/10/21/fifa-santos-medina-veja-reacoes-a-volta-de-neymar-aos-gramados.ghtml)
16:00:43	229107/229107	---M--	200	added ('OK')	image/jpeg	etag:%2203adae81428b4987e6776faeb69fff92646793bb%22	https://s2-ge.glbimg.com/jHKflj3D16fu1d9wlnLk8M7E3Qg=/0x0:502x798/984x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_bc8228b6673f488aa253bbcb03c80ec5/internal_photos/bs/2024/f/A/JC7K6RSVqFCxl393RUTg/captura-de-tela-2024-10-21-155957.png	C:/Meus%20Sites/tnt%20neymar%20proposta%20do%20city/s2-ge.glbimg.com/jHKflj3D16fu1d9wlnLk8M7E3Qg=/0x0_502x798/984x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_bc8228b6673f488aa253bbcb03c80ec5/internal_photos/bs/2024/captura-de-tela-2024-10	(from https://ge.globo.com/futebol/futebol-internacional/noticia/2024/10/21/fifa-santos-medina-veja-reacoes-a-volta-de-neymar-aos-gramados.ghtml)
16:00:44	1042232/1042232	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Oct%202024%2019:40:43%20GMT	https://ge.globo.com/futebol/futebol-internacional/noticia/2024/10/21/neymar-volta-aos-gramados-apos-mais-de-um-ano-parado-por-lesao.ghtml?utm_source=facebook&utm_medium=share-bar-desktop&utm_campaign=materias	C:/Meus%20Sites/tnt%20neymar%20proposta%20do%20city/ge.globo.com/futebol/futebol-internacional/noticia/2024/10/21/neymar-volta-aos-gramados-apos-mais-de-um-ano-parado-por-lesao93b4.html	(from https://ge.globo.com/futebol/futebol-internacional/noticia/2024/10/21/neymar-volta-aos-gramados-apos-mais-de-um-ano-parado-por-lesao.ghtml)
16:00:44	993555/993555	---M--	200	added ('OK')	image/png	etag:%22e6530becbf052b8d99553916a8469f43db3f2c6a%22	https://s2-ge.glbimg.com/nCi693d6957ZhiYUTD--Bdin4EQ=/0x0:5138x3425/984x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_bc8228b6673f488aa253bbcb03c80ec5/internal_photos/bs/2024/J/7/wYTywySPA4BFfRZxlyLw/2024-10-21t171122z-2021552195-up1ekal1bqvqz-rtrmadp-3-soccer-afcchampions-ain-hil-report.jpg	C:/Meus%20Sites/tnt%20neymar%20proposta%20do%20city/s2-ge.glbimg.com/nCi693d6957ZhiYUTD--Bdin4EQ=/0x0_5138x3425/984x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_bc8228b6673f488aa253bbcb03c80ec5/internal_photos/bs/20/2024-10-21t171122z-2021	(from https://ge.globo.com/futebol/futebol-internacional/noticia/2024/10/21/fifa-santos-medina-veja-reacoes-a-volta-de-neymar-aos-gramados.ghtml)
16:00:44	976017/976017	---M--	200	added ('OK')	image/png	etag:%22168533788cc6514b3bdb500911856ed3b7efac42%22	https://s2-ge.glbimg.com/R3Zk1jIsUwxeIVFz2Yk9dx9bSdw=/0x0:4651x3405/984x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_bc8228b6673f488aa253bbcb03c80ec5/internal_photos/bs/2024/M/N/LDhuo6TtmTJBndtOqMpQ/gettyimages-2180062271.jpg	C:/Meus%20Sites/tnt%20neymar%20proposta%20do%20city/s2-ge.glbimg.com/R3Zk1jIsUwxeIVFz2Yk9dx9bSdw=/0x0_4651x3405/984x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_bc8228b6673f488aa253bbcb03c80ec5/internal_photos/bs/20/gettyimages-2180062271	(from https://ge.globo.com/futebol/futebol-internacional/noticia/2024/10/21/neymar-volta-aos-gramados-apos-mais-de-um-ano-parado-por-lesao.ghtml)
16:00:46	1040896/1040896	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Oct%202024%2019:40:43%20GMT	https://ge.globo.com/futebol/futebol-internacional/noticia/2024/10/21/quantos-jogos-neymar-pode-disputar-ate-a-proxima-convocacao-da-selecao-veja.ghtml	C:/Meus%20Sites/tnt%20neymar%20proposta%20do%20city/ge.globo.com/futebol/futebol-internacional/noticia/2024/10/21/quantos-jogos-neymar-pode-disputar-ate-a-proxima-convocacao-da-selecao-veja.html	(from https://ge.globo.com/futebol/futebol-internacional/noticia/2024/10/21/neymar-volta-aos-gramados-apos-mais-de-um-ano-parado-por-lesao.ghtml)
16:00:46	249/249	---M--	200	added ('OK')	image/svg+xml	etag:352aebdb04c67efa43a8b3abae88eb89	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/ge/fa435d13-a360-44bc-8c1f-390fe052ca25/img/post-lib-media/playlist_icon.svg	C:/Meus%20Sites/tnt%20neymar%20proposta%20do%20city/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/ge/fa435d13-a360-44bc-8c1f-390fe052ca25/img/post-lib-media/playlist_icon.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/ge/fa435d13-a360-44bc-8c1f-390fe052ca25/54098847-bd40-4e08-baea-11cc2cd2ddf6.css)
16:00:46	740/740	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2007%20Oct%202024%2018:35:50%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/ge/fa435d13-a360-44bc-8c1f-390fe052ca25/img/post-lib-media/video_icon.svg	C:/Meus%20Sites/tnt%20neymar%20proposta%20do%20city/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/ge/fa435d13-a360-44bc-8c1f-390fe052ca25/img/post-lib-media/video_icon.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/ge/fa435d13-a360-44bc-8c1f-390fe052ca25/54098847-bd40-4e08-baea-11cc2cd2ddf6.css)
16:00:46	378/378	---M--	200	added ('OK')	image/svg+xml	etag:7964cdcec8d0e1aa82a7b90d837fc61c	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/ge/fa435d13-a360-44bc-8c1f-390fe052ca25/img/post-lib-media/image-gallery_icon.svg	C:/Meus%20Sites/tnt%20neymar%20proposta%20do%20city/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/ge/fa435d13-a360-44bc-8c1f-390fe052ca25/img/post-lib-media/image-gallery_icon.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/ge/fa435d13-a360-44bc-8c1f-390fe052ca25/54098847-bd40-4e08-baea-11cc2cd2ddf6.css)
16:00:52	1040896/1040896	---M-Z	200	added ('OK')	text/html	date:Fri,%2025%20Oct%202024%2019:40:50%20GMT	https://ge.globo.com/futebol/futebol-internacional/noticia/2024/10/21/quantos-jogos-neymar-pode-disputar-ate-a-proxima-convocacao-da-selecao-veja.ghtml?utm_source=facebook&utm_medium=share-bar-desktop&utm_campaign=materias	C:/Meus%20Sites/tnt%20neymar%20proposta%20do%20city/ge.globo.com/futebol/futebol-internacional/noticia/2024/10/21/quantos-jogos-neymar-pode-disputar-ate-a-proxima-convocacao-da-selecao-veja93b4.html	(from https://ge.globo.com/futebol/futebol-internacional/noticia/2024/10/21/quantos-jogos-neymar-pode-disputar-ate-a-proxima-convocacao-da-selecao-veja.ghtml)
16:00:55	179743/179743	---M--	200	added ('OK')	image/jpeg	etag:%22e4d636d3f6ff9e3c785bc28f687d727dcc2cd539%22	https://s2-ge.glbimg.com/8IaurOhv1hRytKst_LQF-4nUSTQ=/0x0:1441x964/984x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_bc8228b6673f488aa253bbcb03c80ec5/internal_photos/bs/2023/R/a/mtAntfSneFdd1rmoM1PA/agif23101021490143.jpg	C:/Meus%20Sites/tnt%20neymar%20proposta%20do%20city/s2-ge.glbimg.com/8IaurOhv1hRytKst_LQF-4nUSTQ=/0x0_1441x964/984x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_bc8228b6673f488aa253bbcb03c80ec5/internal_photos/bs/202/agif23101021490143.46.d	(from https://ge.globo.com/futebol/futebol-internacional/noticia/2024/10/21/quantos-jogos-neymar-pode-disputar-ate-a-proxima-convocacao-da-selecao-veja.ghtml)
